datetime,PO4T1,PO4T2,Oxi,ID toc do quat,Luu luong S003 F2,<100µm,<10µm,<120um,<130um,<150um,<15µm,<20µm,<45µm,<50µm,<60µm,<70µm,<80µm,MKN
2023-01-14 12:00:00,990.4959717,744.4716797,1.683887839,70,135.11586,35.35,0.01,55.07,64.05,78.5,0.04,0.28,3.77,4.97,7.95,12.34,18.44,0.713167583
2023-01-14 14:00:00,985.7562866,743.7149048,1.736842871,70,134.4775238,36.83,0.01,56.54,65.37,79.39,0.04,0.29,3.96,5.23,8.39,13.04,19.46,0.713678063
2023-01-14 16:00:00,985.7562866,743.7149048,1.736842871,70,134.4775238,36.83,0.01,56.54,65.37,79.39,0.04,0.29,3.96,5.23,8.39,13.04,19.46,0.713678063
2023-01-14 18:00:00,994.1542969,739.7088623,1.796917915,70,130.7319489,36.83,0.01,56.54,65.37,79.39,0.04,0.29,3.96,5.23,8.39,13.04,19.46,0.713678063
2023-01-14 20:00:00,981.1769409,730.7397461,1.789797544,70,133.4882965,36.83,0.01,56.54,65.37,79.39,0.04,0.29,3.96,5.23,8.39,13.04,19.46,0.713678063
2023-01-14 22:00:00,977.5853271,736.4818115,1.62959826,70,137.0182343,36.35,0.05,56.14,65.08,79.37,0.07,0.3,3.88,5.14,8.25,12.81,19.11,0.73000942
2023-01-15 00:00:00,975.4624634,737.4388428,1.749302626,70,138.4978485,36.35,0.05,56.14,65.08,79.37,0.07,0.3,3.88,5.14,8.25,12.81,19.11,0.73000942
2023-01-15 02:00:00,983.5266724,743.0917969,1.718598008,70,136.3968048,36.35,0.05,56.14,65.08,79.37,0.07,0.3,3.88,5.14,8.25,12.81,19.11,0.73000942
2023-01-15 04:00:00,982.204895,743.9819946,1.60601306,70,138.286499,36.35,0.05,56.14,65.08,79.37,0.07,0.3,3.88,5.14,8.25,12.81,19.11,0.73000942
2023-01-15 06:00:00,979.9886475,737.4609985,1.618473411,70,139.427887,35.56,-,55.42,64.41,78.78,0.02,0.24,3.61,4.81,7.79,12.23,18.42,0.725401503
2023-01-15 08:00:00,975.0218506,739.4195557,1.718152761,70,135.6231689,35.56,-,55.42,64.41,78.78,0.02,0.24,3.61,4.81,7.79,12.23,18.42,0.725401503
2023-01-15 10:00:00,986.1569824,737.28302,1.646063209,70,135.7457428,35.56,-,55.42,64.41,78.78,0.02,0.24,3.61,4.81,7.79,12.23,18.42,0.725401503
2023-01-15 12:00:00,979.0540771,730.3168335,1.828512549,70,131.9156494,35.56,-,55.42,64.41,78.78,0.02,0.24,3.61,4.81,7.79,12.23,18.42,0.725401503
2023-01-15 14:00:00,977.0513306,727.4681396,1.904607415,70,130.5121307,34.36,0.01,54.2,63.28,77.96,0.01,0.17,3.37,4.52,7.38,11.61,17.57,0.745542037
2023-01-15 16:00:00,977.0513306,727.4681396,1.904607415,70,130.5121307,34.36,0.01,54.2,63.28,77.96,0.01,0.17,3.37,4.52,7.38,11.61,17.57,0.745542037
2023-01-15 18:00:00,983.9272461,732.7427979,1.775558114,70,133.830719,34.36,0.01,54.2,63.28,77.96,0.01,0.17,3.37,4.52,7.38,11.61,17.57,0.745542037
2023-01-15 20:00:00,980.482605,737.5723267,1.56195879,70,134.0589905,34.36,0.01,54.2,63.28,77.96,0.01,0.17,3.37,4.52,7.38,11.61,17.57,0.745542037
2023-01-15 22:00:00,980.2688599,742.6911621,1.628263116,70,136.7096252,34.08,0.01,53.72,62.73,77.33,0.01,0.16,3.31,4.46,7.31,11.52,17.45,0.734501593
2023-01-16 00:00:00,984.4345093,737.5055542,1.925522089,70,134.8157043,34.08,0.01,53.72,62.73,77.33,0.01,0.16,3.31,4.46,7.31,11.52,17.45,0.734501593
2023-01-16 02:00:00,984.835083,738.1732178,1.756867766,70,134.025177,34.08,0.01,53.72,62.73,77.33,0.01,0.16,3.31,4.46,7.31,11.52,17.45,0.734501593
2023-01-16 04:00:00,990.7230225,739.1525269,1.840972304,70,140.1846161,34.08,0.01,53.72,62.73,77.33,0.01,0.16,3.31,4.46,7.31,11.52,17.45,0.734501593
2023-01-16 06:00:00,981.4971924,741.2445679,1.626483202,70,134.0420837,34.73,0.01,54.64,63.68,78.15,0.01,0.15,3.26,4.41,7.29,11.6,17.68,0.713027173
2023-01-16 08:00:00,972.1246338,738.3067627,1.832962632,70,135.3990936,34.73,0.01,54.64,63.68,78.15,0.01,0.15,3.26,4.41,7.29,11.6,17.68,0.713027173
2023-01-16 10:00:00,982.0712891,730.9178467,1.828512549,70,130.7996063,34.73,0.01,54.64,63.68,78.15,0.01,0.15,3.26,4.41,7.29,11.6,17.68,0.713027173
2023-01-16 12:00:00,974.6480713,726.8227539,1.882357597,70,129.0029144,34.73,0.01,54.64,63.68,78.15,0.01,0.15,3.26,4.41,7.29,11.6,17.68,0.713027173
2023-01-16 14:00:00,977.7856445,725.5318604,2.008736849,70,132.4779053,35.09,-,55.04,64.07,78.51,0.0003,0.13,3.15,4.31,7.24,11.65,17.85,0.782314062
2023-01-16 16:00:00,977.7856445,725.5318604,2.008736849,70,132.4779053,35.09,-,55.04,64.07,78.51,0.0003,0.13,3.15,4.31,7.24,11.65,17.85,0.782314062
2023-01-16 18:00:00,976.8376465,725.7544556,1.675878167,70,134.1350861,35.09,-,55.04,64.07,78.51,0.0003,0.13,3.15,4.31,7.24,11.65,17.85,0.782314062
2023-01-16 20:00:00,971.7909546,730.8510742,1.819167733,70,131.1462555,35.09,-,55.04,64.07,78.51,0.0003,0.13,3.15,4.31,7.24,11.65,17.85,0.782314062
2023-01-16 22:00:00,979.4812012,735.5469971,1.725273132,70,133.6700592,33.78,0.01,53.55,62.64,77.44,0.01,0.14,3.17,4.3,7.12,11.29,17.17,0.758510834
2023-01-17 00:00:00,981.083374,731.2293701,1.848092675,70,131.9621582,33.78,0.01,53.55,62.64,77.44,0.01,0.14,3.17,4.3,7.12,11.29,17.17,0.758510834
2023-01-17 02:00:00,980.7896729,733.5440063,1.573528647,70,136.2192383,33.78,0.01,53.55,62.64,77.44,0.01,0.14,3.17,4.3,7.12,11.29,17.17,0.758510834
2023-01-17 04:00:00,982.8991089,734.8348389,1.596223116,70,136.8110809,33.78,0.01,53.55,62.64,77.44,0.01,0.14,3.17,4.3,7.12,11.29,17.17,0.758510834
2023-01-17 06:00:00,984.661499,733.6552734,1.633158326,70,134.5113373,32.96,-,52.85,62.04,77.02,0.0003,0.12,3.05,4.15,6.85,10.83,16.52,0.730544497
2023-01-17 08:00:00,978.7202148,730.4727173,1.642058611,70,131.6789246,32.96,-,52.85,62.04,77.02,0.0003,0.12,3.05,4.15,6.85,10.83,16.52,0.730544497
2023-01-17 10:00:00,974.2075195,731.0958862,1.545048356,70,133.7461548,32.96,-,52.85,62.04,77.02,0.0003,0.12,3.05,4.15,6.85,10.83,16.52,0.730544497
2023-01-17 12:00:00,982.2717285,730.2279053,1.743518114,70,137.1830902,32.96,-,52.85,62.04,77.02,0.0003,0.12,3.05,4.15,6.85,10.83,16.52,0.730544497
2023-01-17 14:00:00,984.9685059,728.2470703,1.882802248,70,134.5367126,33.24,-,53.41,62.68,77.72,6E-05,0.06,2.79,3.86,6.52,10.56,16.4,0.779546817
2023-01-17 16:00:00,984.9685059,728.2470703,1.882802248,70,134.5367126,33.24,-,53.41,62.68,77.72,6E-05,0.06,2.79,3.86,6.52,10.56,16.4,0.779546817
2023-01-17 18:00:00,980.2423706,734.0336914,1.612243056,70,136.320694,33.24,-,53.41,62.68,77.72,6E-05,0.06,2.79,3.86,6.52,10.56,16.4,0.779546817
2023-01-17 20:00:00,984.2076416,736.5708008,1.703467965,70,138.2273102,33.24,-,53.41,62.68,77.72,6E-05,0.06,2.79,3.86,6.52,10.56,16.4,0.779546817
2023-01-17 22:00:00,984.3678589,736.2369385,1.605123281,70,140.370636,34.57,0.03,54.5,63.61,78.28,0.03,0.15,3.28,4.48,7.41,11.69,17.69,0.761458929
2023-01-18 00:00:00,991.5374756,734.946167,1.590883136,70,140.9920654,34.57,0.03,54.5,63.61,78.28,0.03,0.15,3.28,4.48,7.41,11.69,17.69,0.761458929
2023-01-18 02:00:00,977.9057617,733.0544434,1.519238949,70,135.1665955,34.57,0.03,54.5,63.61,78.28,0.03,0.15,3.28,4.48,7.41,11.69,17.69,0.761458929
2023-01-18 04:00:00,983.499939,736.2592163,1.573528647,70,136.6504517,34.57,0.03,54.5,63.61,78.28,0.03,0.15,3.28,4.48,7.41,11.69,17.69,0.761458929
2023-01-18 06:00:00,980.0552979,737.2384644,1.565073729,70,136.9844208,34.36,0.04,54.26,63.35,78.01,0.04,0.15,3.21,4.42,7.35,11.6,17.55,0.736562778
2023-01-18 08:00:00,981.6708984,732.8540649,1.633158326,70,136.8533783,34.36,0.04,54.26,63.35,78.01,0.04,0.15,3.21,4.42,7.35,11.6,17.55,0.736562778
2023-01-18 10:00:00,982.0712891,733.4105225,1.718598008,70,133.8687592,34.36,0.04,54.26,63.35,78.01,0.04,0.15,3.21,4.42,7.35,11.6,17.55,0.736562778
2023-01-18 12:00:00,976.9978638,732.7427979,1.857882738,70,139.0896912,34.36,0.04,54.26,63.35,78.01,0.04,0.15,3.21,4.42,7.35,11.6,17.55,0.736562778
2023-01-18 14:00:00,980.8297729,734.8793945,1.697238207,70,134.5493927,34.62,-,54.67,63.8,78.46,-,0.04,2.93,4.14,7.12,11.46,17.55,0.746704974
2023-01-18 16:00:00,980.8297729,734.8793945,1.697238207,70,134.5493927,34.62,-,54.67,63.8,78.46,-,0.04,2.93,4.14,7.12,11.46,17.55,0.746704974
2023-01-18 18:00:00,977.4919434,737.1271362,1.565518379,70,138.5654907,34.62,-,54.67,63.8,78.46,-,0.04,2.93,4.14,7.12,11.46,17.55,0.746704974
2023-01-18 20:00:00,976.9711914,737.9506836,1.47384882,70,131.1842957,34.62,-,54.67,63.8,78.46,-,0.04,2.93,4.14,7.12,11.46,17.55,0.746704974
2023-01-18 22:00:00,981.8710327,742.8024292,1.436468959,70,132.6681519,32.33,-,52.41,61.73,76.92,-,0.04,2.67,3.74,6.36,10.26,15.89,0.743962441
2023-01-19 00:00:00,982.2716064,740.3097534,1.489423513,70,136.1938782,32.33,-,52.41,61.73,76.92,-,0.04,2.67,3.74,6.36,10.26,15.89,0.743962441
2023-01-19 02:00:00,976.8776855,741.2667847,1.588213444,70,136.8914032,32.33,-,52.41,61.73,76.92,-,0.04,2.67,3.74,6.36,10.26,15.89,0.743962441
2023-01-19 04:00:00,985.8498535,745.295105,1.641167998,70,135.1792755,32.33,-,52.41,61.73,76.92,-,0.04,2.67,3.74,6.36,10.26,15.89,0.743962441
2023-01-19 06:00:00,982.8455811,746.3189087,1.420449018,70,138.0370483,33.06,-,53.26,62.58,77.72,-,0.04,2.68,3.79,6.51,10.55,16.34,0.724746751
2023-01-19 08:00:00,976.8376465,737.3942871,1.586433649,70,128.2165985,33.06,-,53.26,62.58,77.72,-,0.04,2.68,3.79,6.51,10.55,16.34,0.724746751
2023-01-19 10:00:00,984.6080322,736.8156738,1.596668363,70,134.6931305,33.06,-,53.26,62.58,77.72,-,0.04,2.68,3.79,6.51,10.55,16.34,0.724746751
2023-01-19 12:00:00,978.0794067,738.395874,1.544603705,70,134.0167084,33.06,-,53.26,62.58,77.72,-,0.04,2.68,3.79,6.51,10.55,16.34,0.724746751
2023-01-19 14:00:00,977.9191284,738.4625854,1.620253325,70,134.6550751,32.92,0.01,53.03,62.3,77.39,0.01,0.05,2.62,3.71,6.42,10.46,16.25,0.745460113
2023-01-19 16:00:00,977.9191284,738.4625854,1.620253325,70,134.6550751,32.92,0.01,53.03,62.3,77.39,0.01,0.05,2.62,3.71,6.42,10.46,16.25,0.745460113
2023-01-19 18:00:00,986.557373,739.1970215,1.857882738,70,139.1277466,32.92,0.01,53.03,62.3,77.39,0.01,0.05,2.62,3.71,6.42,10.46,16.25,0.745460113
2023-01-19 20:00:00,991.1234131,737.2162476,1.672317863,70,138.8106842,32.92,0.01,53.03,62.3,77.39,0.01,0.05,2.62,3.71,6.42,10.46,16.25,0.745460113
2023-01-19 22:00:00,979.1875,735.680542,1.519238949,70,135.3483887,32.32,0.01,52.36,61.7,76.99,0.01,0.12,2.7,3.79,6.47,10.39,15.99,0.76
2023-01-20 00:00:00,975.4358521,733.0321045,1.534368396,70,129.0071411,32.32,0.01,52.36,61.7,76.99,0.01,0.12,2.7,3.79,6.47,10.39,15.99,0.76
2023-01-20 02:00:00,977.1981201,735.9699097,1.626038551,70,133.4586945,32.32,0.01,52.36,61.7,76.99,0.01,0.12,2.7,3.79,6.47,10.39,15.99,0.76
2023-01-20 04:00:00,978.4666138,739.619812,1.542378664,70,134.6043396,32.32,0.01,52.36,61.7,76.99,0.01,0.12,2.7,3.79,6.47,10.39,15.99,0.76
2023-01-20 06:00:00,975.222168,738.8409424,1.475183964,70,137.0605011,32.38,-,52.51,61.87,77.21,6E-05,0.05,2.61,3.71,6.41,10.35,15.98,0.718307633
2023-01-20 08:00:00,973.4331665,733.4105225,1.688337922,70,136.333374,32.38,-,52.51,61.87,77.21,6E-05,0.05,2.61,3.71,6.41,10.35,15.98,0.718307633
2023-01-20 10:00:00,975.7428589,727.1343384,1.74262774,70,129.1889343,32.38,-,52.51,61.87,77.21,6E-05,0.05,2.61,3.71,6.41,10.35,15.98,0.718307633
2023-01-20 12:00:00,972.765686,727.8687134,1.711922884,70,128.6478119,32.38,-,52.51,61.87,77.21,6E-05,0.05,2.61,3.71,6.41,10.35,15.98,0.718307633
2023-01-20 14:00:00,978.760376,727.668457,1.772887826,70,136.029007,30.63,-,50.52,59.88,75.38,6E-05,0.05,2.39,3.4,5.87,9.5,14.8,0.731726184
2023-01-20 16:00:00,978.760376,727.668457,1.772887826,70,136.029007,30.63,-,50.52,59.88,75.38,6E-05,0.05,2.39,3.4,5.87,9.5,14.8,0.731726184
2023-01-20 18:00:00,979.7617188,735.5025635,1.651848078,70,135.9867249,30.63,-,50.52,59.88,75.38,6E-05,0.05,2.39,3.4,5.87,9.5,14.8,0.731726184
2023-01-20 20:00:00,978.6801758,741.6229248,1.590883136,70,132.693512,30.63,-,50.52,59.88,75.38,6E-05,0.05,2.39,3.4,5.87,9.5,14.8,0.731726184
2023-01-20 22:00:00,980.5360718,741.8010254,1.578423381,70,134.5324707,30.81,-,50.42,59.7,75.22,-,0.04,2.48,3.56,6.16,9.89,15.19,0.713851904
2023-01-21 00:00:00,975.9831543,739.2637939,1.706138253,70,130.2458038,30.81,-,50.42,59.7,75.22,-,0.04,2.48,3.56,6.16,9.89,15.19,0.713851904
2023-01-21 02:00:00,979.4411621,741.1554565,1.471623778,70,137.622757,30.81,-,50.42,59.7,75.22,-,0.04,2.48,3.56,6.16,9.89,15.19,0.713851904
2023-01-21 04:00:00,980.6027222,738.3513184,1.636718512,70,134.0801239,30.81,-,50.42,59.7,75.22,-,0.04,2.48,3.56,6.16,9.89,15.19,0.713851904
2023-01-21 06:00:00,974.3276978,741.4893188,1.484974027,70,133.7672882,32.19,-,51.85,61.05,76.25,0.0003,0.11,2.71,3.86,6.65,10.61,16.17,0.729212716
2023-01-21 08:00:00,976.2635498,738.7073364,1.622033119,70,133.179657,32.19,-,51.85,61.05,76.25,0.0003,0.11,2.71,3.86,6.65,10.61,16.17,0.729212716
2023-01-21 10:00:00,978.1328125,738.6184082,1.610463381,70,133.585495,32.19,-,51.85,61.05,76.25,0.0003,0.11,2.71,3.86,6.65,10.61,16.17,0.729212716
2023-01-21 12:00:00,979.8817749,737.8171387,1.686113,70,135.2638245,32.19,-,51.85,61.05,76.25,0.0003,0.11,2.71,3.86,6.65,10.61,16.17,0.729212716
2023-01-21 14:00:00,982.7254639,738.8186646,1.824507713,70,136.8322144,29.96,-,49.49,58.79,74.46,0.0001,0.07,2.3,3.32,5.82,9.43,14.59,0.73733953
2023-01-21 16:00:00,982.7254639,738.8186646,1.824507713,70,136.8322144,29.96,-,49.49,58.79,74.46,0.0001,0.07,2.3,3.32,5.82,9.43,14.59,0.73733953
2023-01-21 18:00:00,983.2329102,736.8601074,1.715037942,70,136.2572937,29.96,-,49.49,58.79,74.46,0.0001,0.07,2.3,3.32,5.82,9.43,14.59,0.73733953
2023-01-21 20:00:00,980.9899902,737.7503052,1.646507978,70,135.3737488,29.96,-,49.49,58.79,74.46,0.0001,0.07,2.3,3.32,5.82,9.43,14.59,0.73733953
2023-01-21 22:00:00,986.5841675,738.5738525,1.731057763,70,137.9355927,30.93,0.01,50.88,60.28,75.9,0.01,0.12,2.33,3.36,5.92,9.66,15.03,0.765832708
2023-01-22 00:00:00,970.6561279,734.6790161,1.754198074,70,135.4794312,30.93,0.01,50.88,60.28,75.9,0.01,0.12,2.33,3.36,5.92,9.66,15.03,0.765832708
2023-01-22 02:00:00,980.2556763,737.1716919,1.632268548,70,134.8833618,30.93,0.01,50.88,60.28,75.9,0.01,0.12,2.33,3.36,5.92,9.66,15.03,0.765832708
2023-01-22 04:00:00,977.2248535,737.8616333,1.555728316,70,132.3595428,30.93,0.01,50.88,60.28,75.9,0.01,0.12,2.33,3.36,5.92,9.66,15.03,0.765832708
2023-01-22 06:00:00,981.0032959,732.9208374,1.812047958,70,133.1204834,32.28,-,52.23,61.55,76.92,-,0.04,2.38,3.52,6.33,10.36,16.01,0.738656519
2023-01-22 08:00:00,977.2115479,736.5263672,1.60779357,70,139.4363403,32.28,-,52.23,61.55,76.92,-,0.04,2.38,3.52,6.33,10.36,16.01,0.738656519
2023-01-22 10:00:00,974.9818726,732.230896,1.824507713,70,130.4529419,32.28,-,52.23,61.55,76.92,-,0.04,2.38,3.52,6.33,10.36,16.01,0.738656519
2023-01-22 12:00:00,980.9632568,731.986084,1.83874774,70,132.2580872,32.28,-,52.23,61.55,76.92,-,0.04,2.38,3.52,6.33,10.36,16.01,0.738656519
2023-01-22 14:00:00,981.7109375,734.3451538,1.818277717,70,133.3614502,30.01,-,49.61,58.93,74.57,0.0003,0.11,2.25,3.26,5.77,9.41,14.59,0.798390621
2023-01-22 16:00:00,981.7109375,734.3451538,1.818277717,70,133.3614502,30.01,-,49.61,58.93,74.57,0.0003,0.11,2.25,3.26,5.77,9.41,14.59,0.798390621
2023-01-22 18:00:00,983.4866943,735.9476318,1.680328131,70,132.9852142,30.01,-,49.61,58.93,74.57,0.0003,0.11,2.25,3.26,5.77,9.41,14.59,0.798390621
2023-01-22 20:00:00,973.2596436,738.5738525,1.626038551,70,135.2257843,30.01,-,49.61,58.93,74.57,0.0003,0.11,2.25,3.26,5.77,9.41,14.59,0.798390621
2023-01-22 22:00:00,982.2850342,741.9345093,1.784457564,70,140.5185852,30.12,-,50.07,59.56,75.43,0.0004,0.12,2.25,3.25,5.74,9.34,14.53,0.746586263
2023-01-23 00:00:00,981.0300293,733.9446411,1.711478233,70,135.0355377,30.12,-,50.07,59.56,75.43,0.0004,0.12,2.25,3.25,5.74,9.34,14.53,0.746586263
2023-01-23 02:00:00,976.3569946,737.2162476,1.625593424,70,134.0758972,30.12,-,50.07,59.56,75.43,0.0004,0.12,2.25,3.25,5.74,9.34,14.53,0.746586263
2023-01-23 04:00:00,993.7670288,741.7564697,1.709253073,70,138.3076324,30.12,-,50.07,59.56,75.43,0.0004,0.12,2.25,3.25,5.74,9.34,14.53,0.746586263
2023-01-23 06:00:00,977.8123779,741.0887451,1.571748257,70,137.064743,31.29,0.03,51.23,60.61,76.14,0.03,0.17,2.51,3.57,6.19,9.97,15.37,0.774694675
2023-01-23 08:00:00,969.44104,734.1448975,1.686558127,70,135.3103333,31.29,0.03,51.23,60.61,76.14,0.03,0.17,2.51,3.57,6.19,9.97,15.37,0.774694675
2023-01-23 10:00:00,981.2971191,736.3482666,1.733728051,70,136.2319183,31.29,0.03,51.23,60.61,76.14,0.03,0.17,2.51,3.57,6.19,9.97,15.37,0.774694675
2023-01-23 12:00:00,975.5559082,732.3199463,1.802257895,70,131.4421692,31.29,0.03,51.23,60.61,76.14,0.03,0.17,2.51,3.57,6.19,9.97,15.37,0.774694675
2023-01-23 14:00:00,983.0058594,731.6300049,1.772443056,70,131.6873779,31.66,-,51.49,60.88,76.51,0.02,0.2,2.71,3.85,6.64,10.53,15.92,0.784090743
2023-01-23 16:00:00,983.0058594,731.6300049,1.772443056,70,131.6873779,31.66,-,51.49,60.88,76.51,0.02,0.2,2.71,3.85,6.64,10.53,15.92,0.784090743
2023-01-23 18:00:00,978.8670654,727.9577637,1.840082407,70,131.2181244,31.66,-,51.49,60.88,76.51,0.02,0.2,2.71,3.85,6.64,10.53,15.92,0.784090743
2023-01-23 20:00:00,977.5853271,726.8227539,1.83874774,70,130.4360352,31.66,-,51.49,60.88,76.51,0.02,0.2,2.71,3.85,6.64,10.53,15.92,0.784090743
2023-01-23 22:00:00,973.887085,732.965332,1.534368396,70,134.1350861,31.3,0.01,51.05,60.39,75.93,0.03,0.22,2.62,3.7,6.4,10.22,15.58,0.768290753
2023-01-24 00:00:00,984.4477539,733.7888184,1.676768064,70,134.4648285,31.3,0.01,51.05,60.39,75.93,0.03,0.22,2.62,3.7,6.4,10.22,15.58,0.768290753
2023-01-24 02:00:00,981.2035522,733.9223633,1.739068031,70,133.2303925,31.3,0.01,51.05,60.39,75.93,0.03,0.22,2.62,3.7,6.4,10.22,15.58,0.768290753
2023-01-24 04:00:00,969.2807617,730.0275269,1.591773629,70,135.6611938,31.3,0.01,51.05,60.39,75.93,0.03,0.22,2.62,3.7,6.4,10.22,15.58,0.768290753
2023-01-24 06:00:00,982.1246338,731.3184204,1.721712828,70,133.4882965,31.59,-,51.39,60.74,76.34,0.02,0.23,2.73,3.83,6.55,10.41,15.81,0.731525996
2023-01-24 08:00:00,971.5906372,727.4237061,1.745743155,70,129.7131348,31.59,-,51.39,60.74,76.34,0.02,0.23,2.73,3.83,6.55,10.41,15.81,0.731525996
2023-01-24 10:00:00,981.2836914,726.8227539,1.732392907,70,128.0136871,31.59,-,51.39,60.74,76.34,0.02,0.23,2.73,3.83,6.55,10.41,15.81,0.731525996
2023-01-24 12:00:00,968.3863525,725.1980591,1.785348177,70,130.4529419,31.59,-,51.39,60.74,76.34,0.02,0.23,2.73,3.83,6.55,10.41,15.81,0.731525996
2023-01-24 14:00:00,981.6842041,728.6477051,1.709253073,70,130.6558838,32.23,-,51.79,61.02,76.34,0.02,0.25,2.91,4.07,6.95,10.97,16.48,0.750908091
2023-01-24 16:00:00,981.6842041,728.6477051,1.709253073,70,130.6558838,32.23,-,51.79,61.02,76.34,0.02,0.25,2.91,4.07,6.95,10.97,16.48,0.750908091
2023-01-24 18:00:00,981.043335,726.689209,1.68566823,70,133.9575195,32.23,-,51.79,61.02,76.34,0.02,0.25,2.91,4.07,6.95,10.97,16.48,0.750908091
2023-01-24 20:00:00,978.5733032,731.3851929,1.605123281,70,134.0040283,32.23,-,51.79,61.02,76.34,0.02,0.25,2.91,4.07,6.95,10.97,16.48,0.750908091
2023-01-24 22:00:00,973.4331665,730.0053711,1.470288634,70,133.6785278,31.5,0.02,51.08,60.35,75.85,0.04,0.24,2.67,3.77,6.53,10.44,15.86,0.728277168
2023-01-25 00:00:00,985.2089844,732.1641846,1.561513543,70,135.7288513,31.5,0.02,51.08,60.35,75.85,0.04,0.24,2.67,3.77,6.53,10.44,15.86,0.728277168
2023-01-25 02:00:00,970.8430786,728.3138428,1.598893404,70,136.041687,31.5,0.02,51.08,60.35,75.85,0.04,0.24,2.67,3.77,6.53,10.44,15.86,0.728277168
2023-01-25 04:00:00,974.354248,731.8970337,1.242004633,70,136.1642761,31.5,0.02,51.08,60.35,75.85,0.04,0.24,2.67,3.77,6.53,10.44,15.86,0.728277168
2023-01-25 06:00:00,985.4759521,731.9415894,1.569078565,70,133.5601349,32.84,0.02,52.46,61.69,76.98,0.1,0.34,3.12,4.29,7.21,11.31,16.91,0.738857832
2023-01-25 08:00:00,969.5345459,729.8272705,1.653183222,70,132.1692963,32.84,0.02,52.46,61.69,76.98,0.1,0.34,3.12,4.29,7.21,11.31,16.91,0.738857832
2023-01-25 10:00:00,979.013916,729.2041016,1.510338783,70,131.1039734,32.84,0.02,52.46,61.69,76.98,0.1,0.34,3.12,4.29,7.21,11.31,16.91,0.738857832
2023-01-25 12:00:00,977.2248535,726.0882568,1.428458691,70,130.3007355,32.84,0.02,52.46,61.69,76.98,0.1,0.34,3.12,4.29,7.21,11.31,16.91,0.738857832
2023-01-25 14:00:00,977.9324951,730.1833496,1.578868628,70,136.5658875,31.97,-,51.51,60.78,76.32,0.09,0.34,3.03,4.17,6.99,10.94,16.36,0.739810996
2023-01-25 16:00:00,977.9324951,730.1833496,1.578868628,70,136.5658875,31.97,-,51.51,60.78,76.32,0.09,0.34,3.03,4.17,6.99,10.94,16.36,0.739810996
2023-01-25 18:00:00,989.8418579,730.7843018,1.608683348,70,131.0617218,31.97,-,51.51,60.78,76.32,0.09,0.34,3.03,4.17,6.99,10.94,16.36,0.739810996
2023-01-25 20:00:00,985.395813,732.7873535,1.41777873,70,135.2976532,31.97,-,51.51,60.78,76.32,0.09,0.34,3.03,4.17,6.99,10.94,16.36,0.739810996
2023-01-25 22:00:00,981.2302856,736.4595947,1.411104202,70,135.5808868,33.17,0.04,52.54,61.65,76.78,0.21,0.49,3.44,4.65,7.64,11.79,17.39,0.717052237
2023-01-26 00:00:00,975.4758301,728.6032104,1.455158591,70,136.937912,33.17,0.04,52.54,61.65,76.78,0.21,0.49,3.44,4.65,7.64,11.79,17.39,0.717052237
2023-01-26 02:00:00,984.6881104,729.8049927,1.454268694,70,133.3149567,33.17,0.04,52.54,61.65,76.78,0.21,0.49,3.44,4.65,7.64,11.79,17.39,0.717052237
2023-01-26 04:00:00,983.499939,730.6952515,1.425788999,70,139.9352112,33.17,0.04,52.54,61.65,76.78,0.21,0.49,3.44,4.65,7.64,11.79,17.39,0.717052237
2023-01-26 06:00:00,983.4599609,730.9845581,1.477409005,70,136.2826385,33.72,0.08,53.34,62.54,77.77,0.31,0.61,3.61,4.82,7.81,12.01,17.7,0.709780855
2023-01-26 08:00:00,960.8161621,724.3968506,1.606458426,70,133.0528564,33.72,0.08,53.34,62.54,77.77,0.31,0.61,3.61,4.82,7.81,12.01,17.7,0.709780855
2023-01-26 10:00:00,981.3635864,725.331543,1.47384882,70,134.0970459,33.72,0.08,53.34,62.54,77.77,0.31,0.61,3.61,4.82,7.81,12.01,17.7,0.709780855
2023-01-26 12:00:00,978.6000366,726.2663574,1.642503142,70,132.4356537,33.72,0.08,53.34,62.54,77.77,0.31,0.61,3.61,4.82,7.81,12.01,17.7,0.709780855
2023-01-26 14:00:00,976.7976074,723.2617798,1.674098372,70,132.4610138,33.47,0.27,52.67,61.71,76.75,0.54,0.87,3.92,5.13,8.13,12.28,17.85,0.764667967
2023-01-26 16:00:00,976.7976074,723.2617798,1.674098372,70,132.4610138,33.47,0.27,52.67,61.71,76.75,0.54,0.87,3.92,5.13,8.13,12.28,17.85,0.764667967
2023-01-26 18:00:00,980.4958496,727.5348511,1.575753689,70,133.5812988,33.47,0.27,52.67,61.71,76.75,0.54,0.87,3.92,5.13,8.13,12.28,17.85,0.764667967
2023-01-26 20:00:00,985.7697754,732.5424805,1.66430831,70,138.5274353,33.47,0.27,52.67,61.71,76.75,0.54,0.87,3.92,5.13,8.13,12.28,17.85,0.764667967
2023-01-26 22:00:00,980.5227051,729.0483398,1.66430831,70,136.6927185,32.29,0.18,51.78,61.03,76.59,0.44,0.75,3.4,4.49,7.26,11.22,16.67,0.773173441
2023-01-27 00:00:00,980.0821533,726.1773682,1.450263858,70,134.6508331,32.29,0.18,51.78,61.03,76.59,0.44,0.75,3.4,4.49,7.26,11.22,16.67,0.773173441
